site,date,treatment,plant,leaf,variable,value
Molly,1999-09-03,2,4,1,rotvol ml,0.5
Molly,1999-09-03,2,4,1,headcap,0
Molly,1999-09-03,2,4,1,other,0
Molly,1999-09-03,2,4,1,volume ml,1
Molly,1999-09-03,2,5,1,Wyeomyia,0
Molly,1999-09-03,2,5,1,Metriocnemus,0
Molly,1999-09-03,2,5,1,Fletcherimyia,0
Molly,1999-09-03,2,5,1,Sarraceniopus,NA
Molly,1999-09-03,2,5,1,Habrotrocha,NA
Molly,1999-09-03,2,5,1,rotvol ml,0
Molly,1999-09-03,2,5,1,headcap,0
Molly,1999-09-03,2,5,1,other,0
Molly,1999-09-03,2,5,1,volume ml,0.3
Molly,1999-09-03,2,6,1,Wyeomyia,2
Molly,1999-09-03,2,6,1,Metriocnemus,0
Molly,1999-09-03,2,6,1,Fletcherimyia,0
Molly,1999-09-03,2,6,1,Sarraceniopus,0
Molly,1999-09-03,2,6,1,Habrotrocha,21
Molly,1999-09-03,2,6,1,rotvol ml,0.5
Molly,1999-09-03,2,6,1,headcap,2
Molly,1999-09-03,2,6,1,other,0
Molly,1999-09-03,2,6,1,volume ml,0.8
Molly,1999-09-03,2,7,1,Wyeomyia,NA
Molly,1999-09-03,2,7,1,Metriocnemus,NA
Molly,1999-09-03,2,7,1,Fletcherimyia,NA
Molly,1999-09-03,2,7,1,Sarraceniopus,NA
Molly,1999-09-03,2,7,1,Habrotrocha,NA
Molly,1999-09-03,2,7,1,rotvol ml,NA
Molly,1999-09-03,2,7,1,headcap,NA
Molly,1999-09-03,2,7,1,other,NA
Molly,1999-09-03,2,7,1,volume ml,0
Molly,1999-09-03,2,8,1,Wyeomyia,NA
Molly,1999-09-03,2,8,1,Metriocnemus,NA
Molly,1999-09-03,2,8,1,Fletcherimyia,NA
Molly,1999-09-03,2,8,1,Sarraceniopus,NA
Molly,1999-09-03,2,8,1,Habrotrocha,NA
Molly,1999-09-03,2,8,1,rotvol ml,NA
Molly,1999-09-03,2,8,1,headcap,NA
Molly,1999-09-03,2,8,1,other,NA
Molly,1999-09-03,2,8,1,volume ml,NA
Molly,1999-09-03,2,9,1,Wyeomyia,1
Molly,1999-09-03,2,9,1,Metriocnemus,3
Molly,1999-09-03,2,9,1,Fletcherimyia,0
Molly,1999-09-03,2,9,1,Sarraceniopus,0
Molly,1999-09-03,2,9,1,Habrotrocha,124
Molly,1999-09-03,2,9,1,rotvol ml,0.75
Molly,1999-09-03,2,9,1,headcap,4
Molly,1999-09-03,2,9,1,other,0
Molly,1999-09-03,2,9,1,volume ml,8.2
Molly,1999-09-03,2,10,1,Wyeomyia,2
Molly,1999-09-03,2,10,1,Metriocnemus,0
Molly,1999-09-03,2,10,1,Fletcherimyia,0
Molly,1999-09-03,2,10,1,Sarraceniopus,0
Molly,1999-09-03,2,10,1,Habrotrocha,4
Molly,1999-09-03,2,10,1,rotvol ml,0.5
Molly,1999-09-03,2,10,1,headcap,0
Molly,1999-09-03,2,10,1,other,0
Molly,1999-09-03,2,10,1,volume ml,2.2
Molly,1999-09-03,2,11,1,Wyeomyia,NA
Molly,1999-09-03,2,11,1,Metriocnemus,NA
Molly,1999-09-03,2,11,1,Fletcherimyia,NA
Molly,1999-09-03,2,11,1,Sarraceniopus,NA
Molly,1999-09-03,2,11,1,Habrotrocha,NA
Molly,1999-09-03,2,11,1,rotvol ml,NA
Molly,1999-09-03,2,11,1,headcap,NA
Molly,1999-09-03,2,11,1,other,NA
Molly,1999-09-03,2,11,1,volume ml,0
Molly,1999-09-03,2,12,1,Wyeomyia,1
Molly,1999-09-03,2,12,1,Metriocnemus,0
Molly,1999-09-03,2,12,1,Fletcherimyia,0
Molly,1999-09-03,2,12,1,Sarraceniopus,1
Molly,1999-09-03,2,12,1,Habrotrocha,14
Molly,1999-09-03,2,12,1,rotvol ml,1
Molly,1999-09-03,2,12,1,headcap,0
Molly,1999-09-03,2,12,1,other,0
Molly,1999-09-03,2,12,1,volume ml,1.6
Molly,1999-09-03,2,13,1,Wyeomyia,0
Molly,1999-09-03,2,13,1,Metriocnemus,0
Molly,1999-09-03,2,13,1,Fletcherimyia,0
Molly,1999-09-03,2,13,1,Sarraceniopus,NA
Molly,1999-09-03,2,13,1,Habrotrocha,NA
Molly,1999-09-03,2,13,1,rotvol ml,0
Molly,1999-09-03,2,13,1,headcap,1
Molly,1999-09-03,2,13,1,other,0
Molly,1999-09-03,2,13,1,volume ml,0.2
Molly,1999-09-03,2,14,1,Wyeomyia,1
Molly,1999-09-03,2,14,1,Metriocnemus,1
Molly,1999-09-03,2,14,1,Fletcherimyia,0
Molly,1999-09-03,2,14,1,Sarraceniopus,0
Molly,1999-09-03,2,14,1,Habrotrocha,62
Molly,1999-09-03,2,14,1,rotvol ml,1
Molly,1999-09-03,2,14,1,headcap,1
Molly,1999-09-03,2,14,1,other,0
Molly,1999-09-03,2,14,1,volume ml,3.4
Molly,1999-09-03,2,15,1,Wyeomyia,0
Molly,1999-09-03,2,15,1,Metriocnemus,10
Molly,1999-09-03,2,15,1,Fletcherimyia,0
Molly,1999-09-03,2,15,1,Sarraceniopus,0
Molly,1999-09-03,2,15,1,Habrotrocha,14
Molly,1999-09-03,2,15,1,rotvol ml,1
Molly,1999-09-03,2,15,1,headcap,0
Molly,1999-09-03,2,15,1,other,0
Molly,1999-09-03,2,15,1,volume ml,6.2
Molly,1999-09-03,2,16,1,Wyeomyia,0
Molly,1999-09-03,2,16,1,Metriocnemus,0
Molly,1999-09-03,2,16,1,Fletcherimyia,0
Molly,1999-09-03,2,16,1,Sarraceniopus,NA
Molly,1999-09-03,2,16,1,Habrotrocha,NA
Molly,1999-09-03,2,16,1,rotvol ml,0
Molly,1999-09-03,2,16,1,headcap,0
Molly,1999-09-03,2,16,1,other,0
Molly,1999-09-03,2,16,1,volume ml,0.2
Molly,1999-09-03,2,17,1,Wyeomyia,0
Molly,1999-09-03,2,17,1,Metriocnemus,0
Molly,1999-09-03,2,17,1,Fletcherimyia,0
Molly,1999-09-03,2,17,1,Sarraceniopus,NA
Molly,1999-09-03,2,17,1,Habrotrocha,NA
Molly,1999-09-03,2,17,1,rotvol ml,0
Molly,1999-09-03,2,17,1,headcap,0
Molly,1999-09-03,2,17,1,other,0
Molly,1999-09-03,2,17,1,volume ml,0.2
Molly,1999-09-03,2,18,1,Wyeomyia,2
Molly,1999-09-03,2,18,1,Metriocnemus,3
Molly,1999-09-03,2,18,1,Fletcherimyia,0
Molly,1999-09-03,2,18,1,Sarraceniopus,14
Molly,1999-09-03,2,18,1,Habrotrocha,32
Molly,1999-09-03,2,18,1,rotvol ml,1
Molly,1999-09-03,2,18,1,headcap,0
Molly,1999-09-03,2,18,1,other,0
Molly,1999-09-03,2,18,1,volume ml,4.6
Molly,1999-09-03,2,19,1,Wyeomyia,NA
Molly,1999-09-03,2,19,1,Metriocnemus,NA
Molly,1999-09-03,2,19,1,Fletcherimyia,NA
Molly,1999-09-03,2,19,1,Sarraceniopus,NA
Molly,1999-09-03,2,19,1,Habrotrocha,NA
Molly,1999-09-03,2,19,1,rotvol ml,NA
Molly,1999-09-03,2,19,1,headcap,NA
Molly,1999-09-03,2,19,1,other,NA
Molly,1999-09-03,2,19,1,volume ml,0
Molly,1999-09-03,2,20,1,Wyeomyia,3
Molly,1999-09-03,2,20,1,Metriocnemus,7
Molly,1999-09-03,2,20,1,Fletcherimyia,0
Molly,1999-09-03,2,20,1,Sarraceniopus,1
Molly,1999-09-03,2,20,1,Habrotrocha,27
Molly,1999-09-03,2,20,1,rotvol ml,1
Molly,1999-09-03,2,20,1,headcap,0
Molly,1999-09-03,2,20,1,other,0
Molly,1999-09-03,2,20,1,volume ml,5
Molly,1999-09-03,3,1,1,Wyeomyia,0
Molly,1999-09-03,3,1,1,Metriocnemus,0
Molly,1999-09-03,3,1,1,Fletcherimyia,0
Molly,1999-09-03,3,1,1,Sarraceniopus,0
Molly,1999-09-03,3,1,1,Habrotrocha,32
Molly,1999-09-03,3,1,1,rotvol ml,0.5
Molly,1999-09-03,3,1,1,headcap,0
Molly,1999-09-03,3,1,1,other,0
Molly,1999-09-03,3,1,1,volume ml,0.9
Molly,1999-09-03,3,2,1,Wyeomyia,NA
Molly,1999-09-03,3,2,1,Metriocnemus,NA
Molly,1999-09-03,3,2,1,Fletcherimyia,NA
Molly,1999-09-03,3,2,1,Sarraceniopus,NA
Molly,1999-09-03,3,2,1,Habrotrocha,NA
Molly,1999-09-03,3,2,1,rotvol ml,NA
Molly,1999-09-03,3,2,1,headcap,NA
Molly,1999-09-03,3,2,1,other,NA
Molly,1999-09-03,3,2,1,volume ml,0
Molly,1999-09-03,3,3,1,Wyeomyia,0
Molly,1999-09-03,3,3,1,Metriocnemus,7
Molly,1999-09-03,3,3,1,Fletcherimyia,0
Molly,1999-09-03,3,3,1,Sarraceniopus,NA
Molly,1999-09-03,3,3,1,Habrotrocha,NA
Molly,1999-09-03,3,3,1,rotvol ml,0
Molly,1999-09-03,3,3,1,headcap,0
Molly,1999-09-03,3,3,1,other,0
Molly,1999-09-03,3,3,1,volume ml,0.5
Molly,1999-09-03,3,4,1,Wyeomyia,NA
Molly,1999-09-03,3,4,1,Metriocnemus,NA
Molly,1999-09-03,3,4,1,Fletcherimyia,NA
Molly,1999-09-03,3,4,1,Sarraceniopus,NA
Molly,1999-09-03,3,4,1,Habrotrocha,NA
Molly,1999-09-03,3,4,1,rotvol ml,NA
Molly,1999-09-03,3,4,1,headcap,NA
Molly,1999-09-03,3,4,1,other,0
Molly,1999-09-03,3,4,1,volume ml,0
Molly,1999-09-03,3,5,1,Wyeomyia,0
Molly,1999-09-03,3,5,1,Metriocnemus,0
Molly,1999-09-03,3,5,1,Fletcherimyia,0
Molly,1999-09-03,3,5,1,Sarraceniopus,0
Molly,1999-09-03,3,5,1,Habrotrocha,3
Molly,1999-09-03,3,5,1,rotvol ml,0.5
Molly,1999-09-03,3,5,1,headcap,0
Molly,1999-09-03,3,5,1,other,0
Molly,1999-09-03,3,5,1,volume ml,1.3
Molly,1999-09-03,3,6,1,Wyeomyia,0
Molly,1999-09-03,3,6,1,Metriocnemus,0
Molly,1999-09-03,3,6,1,Fletcherimyia,0
Molly,1999-09-03,3,6,1,Sarraceniopus,0
Molly,1999-09-03,3,6,1,Habrotrocha,6
Molly,1999-09-03,3,6,1,rotvol ml,0.5
Molly,1999-09-03,3,6,1,headcap,1
Molly,1999-09-03,3,6,1,other,0
Molly,1999-09-03,3,6,1,volume ml,0.7
Molly,1999-09-03,3,7,1,Wyeomyia,0
Molly,1999-09-03,3,7,1,Metriocnemus,0
Molly,1999-09-03,3,7,1,Fletcherimyia,0
Molly,1999-09-03,3,7,1,Sarraceniopus,NA
Molly,1999-09-03,3,7,1,Habrotrocha,NA
Molly,1999-09-03,3,7,1,rotvol ml,0
Molly,1999-09-03,3,7,1,headcap,0
Molly,1999-09-03,3,7,1,other,0
Molly,1999-09-03,3,7,1,volume ml,0.4
Molly,1999-09-03,3,8,1,Wyeomyia,0
Molly,1999-09-03,3,8,1,Metriocnemus,2
Molly,1999-09-03,3,8,1,Fletcherimyia,0
Molly,1999-09-03,3,8,1,Sarraceniopus,0
Molly,1999-09-03,3,8,1,Habrotrocha,1
Molly,1999-09-03,3,8,1,rotvol ml,0.5
Molly,1999-09-03,3,8,1,headcap,1
Molly,1999-09-03,3,8,1,other,0
Molly,1999-09-03,3,8,1,volume ml,2.3
Molly,1999-09-03,3,9,1,Wyeomyia,0
Molly,1999-09-03,3,9,1,Metriocnemus,0
Molly,1999-09-03,3,9,1,Fletcherimyia,0
Molly,1999-09-03,3,9,1,Sarraceniopus,NA
Molly,1999-09-03,3,9,1,Habrotrocha,NA
Molly,1999-09-03,3,9,1,rotvol ml,0
Molly,1999-09-03,3,9,1,headcap,0
Molly,1999-09-03,3,9,1,other,0
Molly,1999-09-03,3,9,1,volume ml,0.2
Molly,1999-09-03,3,10,1,Wyeomyia,0
Molly,1999-09-03,3,10,1,Metriocnemus,0
Molly,1999-09-03,3,10,1,Fletcherimyia,0
Molly,1999-09-03,3,10,1,Sarraceniopus,0
Molly,1999-09-03,3,10,1,Habrotrocha,17
Molly,1999-09-03,3,10,1,rotvol ml,0.5
Molly,1999-09-03,3,10,1,headcap,1
Molly,1999-09-03,3,10,1,other,0
Molly,1999-09-03,3,10,1,volume ml,1.4
Molly,1999-09-03,3,11,1,Wyeomyia,NA
Molly,1999-09-03,3,11,1,Metriocnemus,NA
Molly,1999-09-03,3,11,1,Fletcherimyia,NA
Molly,1999-09-03,3,11,1,Sarraceniopus,NA
Molly,1999-09-03,3,11,1,Habrotrocha,NA
Molly,1999-09-03,3,11,1,rotvol ml,NA
Molly,1999-09-03,3,11,1,headcap,NA
Molly,1999-09-03,3,11,1,other,NA
Molly,1999-09-03,3,11,1,volume ml,0
Molly,1999-09-03,3,12,1,Wyeomyia,2
Molly,1999-09-03,3,12,1,Metriocnemus,4
Molly,1999-09-03,3,12,1,Fletcherimyia,0
Molly,1999-09-03,3,12,1,Sarraceniopus,0
Molly,1999-09-03,3,12,1,Habrotrocha,59
Molly,1999-09-03,3,12,1,rotvol ml,0.5
Molly,1999-09-03,3,12,1,headcap,0
Molly,1999-09-03,3,12,1,other,0
Molly,1999-09-03,3,12,1,volume ml,2.4
Molly,1999-09-03,3,13,1,Wyeomyia,0
Molly,1999-09-03,3,13,1,Metriocnemus,0
Molly,1999-09-03,3,13,1,Fletcherimyia,0
Molly,1999-09-03,3,13,1,Sarraceniopus,1
Molly,1999-09-03,3,13,1,Habrotrocha,24
Molly,1999-09-03,3,13,1,rotvol ml,0.5
Molly,1999-09-03,3,13,1,headcap,0
Molly,1999-09-03,3,13,1,other,0
Molly,1999-09-03,3,13,1,volume ml,1
Molly,1999-09-03,3,14,1,Wyeomyia,NA
Molly,1999-09-03,3,14,1,Metriocnemus,NA
Molly,1999-09-03,3,14,1,Fletcherimyia,NA
Molly,1999-09-03,3,14,1,Sarraceniopus,NA
Molly,1999-09-03,3,14,1,Habrotrocha,NA
Molly,1999-09-03,3,14,1,rotvol ml,NA
Molly,1999-09-03,3,14,1,headcap,NA
Molly,1999-09-03,3,14,1,other,NA
Molly,1999-09-03,3,14,1,volume ml,0
Molly,1999-09-03,3,15,1,Wyeomyia,NA
Molly,1999-09-03,3,15,1,Metriocnemus,NA
Molly,1999-09-03,3,15,1,Fletcherimyia,NA
Molly,1999-09-03,3,15,1,Sarraceniopus,NA
Molly,1999-09-03,3,15,1,Habrotrocha,NA
Molly,1999-09-03,3,15,1,rotvol ml,NA
Molly,1999-09-03,3,15,1,headcap,NA
Molly,1999-09-03,3,15,1,other,NA
Molly,1999-09-03,3,15,1,volume ml,0
Molly,1999-09-03,3,16,1,Wyeomyia,5
Molly,1999-09-03,3,16,1,Metriocnemus,3
Molly,1999-09-03,3,16,1,Fletcherimyia,0
Molly,1999-09-03,3,16,1,Sarraceniopus,0
Molly,1999-09-03,3,16,1,Habrotrocha,27
Molly,1999-09-03,3,16,1,rotvol ml,0.5
Molly,1999-09-03,3,16,1,headcap,0
Molly,1999-09-03,3,16,1,other,0
Molly,1999-09-03,3,16,1,volume ml,4.2
Molly,1999-09-03,3,17,1,Wyeomyia,16
Molly,1999-09-03,3,17,1,Metriocnemus,3
Molly,1999-09-03,3,17,1,Fletcherimyia,0
Molly,1999-09-03,3,17,1,Sarraceniopus,1
Molly,1999-09-03,3,17,1,Habrotrocha,11
Molly,1999-09-03,3,17,1,rotvol ml,0.5
Molly,1999-09-03,3,17,1,headcap,1
Molly,1999-09-03,3,17,1,other,0
Molly,1999-09-03,3,17,1,volume ml,3.3
Molly,1999-09-03,3,18,1,Wyeomyia,0
Molly,1999-09-03,3,18,1,Metriocnemus,0
Molly,1999-09-03,3,18,1,Fletcherimyia,0
Molly,1999-09-03,3,18,1,Sarraceniopus,NA
Molly,1999-09-03,3,18,1,Habrotrocha,NA
Molly,1999-09-03,3,18,1,rotvol ml,0
Molly,1999-09-03,3,18,1,headcap,0
Molly,1999-09-03,3,18,1,other,0
Molly,1999-09-03,3,18,1,volume ml,0.2
Molly,1999-09-03,3,19,1,Wyeomyia,NA
Molly,1999-09-03,3,19,1,Metriocnemus,NA
Molly,1999-09-03,3,19,1,Fletcherimyia,NA
Molly,1999-09-03,3,19,1,Sarraceniopus,NA
Molly,1999-09-03,3,19,1,Habrotrocha,NA
Molly,1999-09-03,3,19,1,rotvol ml,NA
Molly,1999-09-03,3,19,1,headcap,NA
Molly,1999-09-03,3,19,1,other,NA
Molly,1999-09-03,3,19,1,volume ml,0
Molly,1999-09-03,3,20,1,Wyeomyia,0
Molly,1999-09-03,3,20,1,Metriocnemus,0
Molly,1999-09-03,3,20,1,Fletcherimyia,0
Molly,1999-09-03,3,20,1,Sarraceniopus,NA
Molly,1999-09-03,3,20,1,Habrotrocha,NA
Molly,1999-09-03,3,20,1,rotvol ml,0
Molly,1999-09-03,3,20,1,headcap,0
Molly,1999-09-03,3,20,1,other,0
Molly,1999-09-03,3,20,1,volume ml,0.2
Molly,1999-09-03,4,1,1,Wyeomyia,0
Molly,1999-09-03,4,1,1,Metriocnemus,2
Molly,1999-09-03,4,1,1,Fletcherimyia,0
Molly,1999-09-03,4,1,1,Sarraceniopus,0
Molly,1999-09-03,4,1,1,Habrotrocha,1
Molly,1999-09-03,4,1,1,rotvol ml,0.5
Molly,1999-09-03,4,1,1,headcap,3
Molly,1999-09-03,4,1,1,other,0
Molly,1999-09-03,4,1,1,volume ml,3
Molly,1999-09-03,4,1,2,Wyeomyia,0
Molly,1999-09-03,4,1,2,Metriocnemus,0
Molly,1999-09-03,4,1,2,Fletcherimyia,0
Molly,1999-09-03,4,1,2,Sarraceniopus,0
Molly,1999-09-03,4,1,2,Habrotrocha,950
Molly,1999-09-03,4,1,2,rotvol ml,0.5
Molly,1999-09-03,4,1,2,headcap,0
Molly,1999-09-03,4,1,2,other,0
Molly,1999-09-03,4,1,2,volume ml,1.3
Molly,1999-09-03,4,1,3,Wyeomyia,7
Molly,1999-09-03,4,1,3,Metriocnemus,1
Molly,1999-09-03,4,1,3,Fletcherimyia,0
Molly,1999-09-03,4,1,3,Sarraceniopus,NA
Molly,1999-09-03,4,1,3,Habrotrocha,NA
Molly,1999-09-03,4,1,3,rotvol ml,0
Molly,1999-09-03,4,1,3,headcap,0
Molly,1999-09-03,4,1,3,other,0
Molly,1999-09-03,4,1,3,volume ml,0.5
Molly,1999-09-03,4,2,1,Wyeomyia,3
Molly,1999-09-03,4,2,1,Metriocnemus,0
Molly,1999-09-03,4,2,1,Fletcherimyia,0
Molly,1999-09-03,4,2,1,Sarraceniopus,0
Molly,1999-09-03,4,2,1,Habrotrocha,1
Molly,1999-09-03,4,2,1,rotvol ml,0.5
Molly,1999-09-03,4,2,1,headcap,0
Molly,1999-09-03,4,2,1,other,0
Molly,1999-09-03,4,2,1,volume ml,0.6
Molly,1999-09-03,4,2,2,Wyeomyia,NA
Molly,1999-09-03,4,2,2,Metriocnemus,NA
Molly,1999-09-03,4,2,2,Fletcherimyia,NA
Molly,1999-09-03,4,2,2,Sarraceniopus,NA
Molly,1999-09-03,4,2,2,Habrotrocha,NA
Molly,1999-09-03,4,2,2,rotvol ml,NA
Molly,1999-09-03,4,2,2,headcap,NA
Molly,1999-09-03,4,2,2,other,NA
Molly,1999-09-03,4,2,2,volume ml,NA
Molly,1999-09-03,4,2,3,Wyeomyia,NA
Molly,1999-09-03,4,2,3,Metriocnemus,NA
Molly,1999-09-03,4,2,3,Fletcherimyia,NA
Molly,1999-09-03,4,2,3,Sarraceniopus,NA
Molly,1999-09-03,4,2,3,Habrotrocha,NA
Molly,1999-09-03,4,2,3,rotvol ml,NA
Molly,1999-09-03,4,2,3,headcap,NA
Molly,1999-09-03,4,2,3,other,NA
Molly,1999-09-03,4,2,3,volume ml,NA
Molly,1999-09-03,4,3,1,Wyeomyia,6
Molly,1999-09-03,4,3,1,Metriocnemus,3
Molly,1999-09-03,4,3,1,Fletcherimyia,0
Molly,1999-09-03,4,3,1,Sarraceniopus,0
Molly,1999-09-03,4,3,1,Habrotrocha,2
Molly,1999-09-03,4,3,1,rotvol ml,0.5
Molly,1999-09-03,4,3,1,headcap,0
Molly,1999-09-03,4,3,1,other,0
Molly,1999-09-03,4,3,1,volume ml,2
Molly,1999-09-03,4,3,2,Wyeomyia,1
Molly,1999-09-03,4,3,2,Metriocnemus,2
Molly,1999-09-03,4,3,2,Fletcherimyia,0
Molly,1999-09-03,4,3,2,Sarraceniopus,0
Molly,1999-09-03,4,3,2,Habrotrocha,12
Molly,1999-09-03,4,3,2,rotvol ml,0.5
Molly,1999-09-03,4,3,2,headcap,0
Molly,1999-09-03,4,3,2,other,0
Molly,1999-09-03,4,3,2,volume ml,0.7
Molly,1999-09-03,4,3,3,Wyeomyia,NA
Molly,1999-09-03,4,3,3,Metriocnemus,NA
Molly,1999-09-03,4,3,3,Fletcherimyia,NA
Molly,1999-09-03,4,3,3,Sarraceniopus,NA
Molly,1999-09-03,4,3,3,Habrotrocha,NA
Molly,1999-09-03,4,3,3,rotvol ml,NA
Molly,1999-09-03,4,3,3,headcap,NA
Molly,1999-09-03,4,3,3,other,NA
Molly,1999-09-03,4,3,3,volume ml,NA
Molly,1999-09-03,4,4,1,Wyeomyia,1
Molly,1999-09-03,4,4,1,Metriocnemus,1
Molly,1999-09-03,4,4,1,Fletcherimyia,0
Molly,1999-09-03,4,4,1,Sarraceniopus,0
Molly,1999-09-03,4,4,1,Habrotrocha,17
Molly,1999-09-03,4,4,1,rotvol ml,0.5
Molly,1999-09-03,4,4,1,headcap,1
Molly,1999-09-03,4,4,1,other,0
Molly,1999-09-03,4,4,1,volume ml,1.2
Molly,1999-09-03,4,4,2,Wyeomyia,0
Molly,1999-09-03,4,4,2,Metriocnemus,0
Molly,1999-09-03,4,4,2,Fletcherimyia,0
Molly,1999-09-03,4,4,2,Sarraceniopus,NA
Molly,1999-09-03,4,4,2,Habrotrocha,NA
Molly,1999-09-03,4,4,2,rotvol ml,0
Molly,1999-09-03,4,4,2,headcap,1
Molly,1999-09-03,4,4,2,other,0
Molly,1999-09-03,4,4,2,volume ml,0.2
Molly,1999-09-03,4,4,3,Wyeomyia,3
Molly,1999-09-03,4,4,3,Metriocnemus,0
Molly,1999-09-03,4,4,3,Fletcherimyia,0
Molly,1999-09-03,4,4,3,Sarraceniopus,0
Molly,1999-09-03,4,4,3,Habrotrocha,0
Molly,1999-09-03,4,4,3,rotvol ml,0.5
Molly,1999-09-03,4,4,3,headcap,0
Molly,1999-09-03,4,4,3,other,0
Molly,1999-09-03,4,4,3,volume ml,0.7
Molly,1999-09-03,4,5,1,Wyeomyia,0
Molly,1999-09-03,4,5,1,Metriocnemus,0
Molly,1999-09-03,4,5,1,Fletcherimyia,0
Molly,1999-09-03,4,5,1,Sarraceniopus,0
Molly,1999-09-03,4,5,1,Habrotrocha,21
Molly,1999-09-03,4,5,1,rotvol ml,0.5
Molly,1999-09-03,4,5,1,headcap,1
Molly,1999-09-03,4,5,1,other,0
Molly,1999-09-03,4,5,1,volume ml,1.2
Molly,1999-09-03,4,5,2,Wyeomyia,0
Molly,1999-09-03,4,5,2,Metriocnemus,0
Molly,1999-09-03,4,5,2,Fletcherimyia,0
Molly,1999-09-03,4,5,2,Sarraceniopus,NA
Molly,1999-09-03,4,5,2,Habrotrocha,NA
Molly,1999-09-03,4,5,2,rotvol ml,0
Molly,1999-09-03,4,5,2,headcap,0
Molly,1999-09-03,4,5,2,other,0
Molly,1999-09-03,4,5,2,volume ml,0.3
Molly,1999-09-03,4,5,3,Wyeomyia,0
Molly,1999-09-03,4,5,3,Metriocnemus,0
Molly,1999-09-03,4,5,3,Fletcherimyia,0
Molly,1999-09-03,4,5,3,Sarraceniopus,NA
Molly,1999-09-03,4,5,3,Habrotrocha,NA
Molly,1999-09-03,4,5,3,rotvol ml,0
Molly,1999-09-03,4,5,3,headcap,0
Molly,1999-09-03,4,5,3,other,0
Molly,1999-09-03,4,5,3,volume ml,0.1
Molly,1999-09-03,4,6,1,Wyeomyia,NA
Molly,1999-09-03,4,6,1,Metriocnemus,NA
Molly,1999-09-03,4,6,1,Fletcherimyia,NA
Molly,1999-09-03,4,6,1,Sarraceniopus,NA
Molly,1999-09-03,4,6,1,Habrotrocha,NA
Molly,1999-09-03,4,6,1,rotvol ml,NA
Molly,1999-09-03,4,6,1,headcap,NA
Molly,1999-09-03,4,6,1,other,NA
Molly,1999-09-03,4,6,1,volume ml,0
Molly,1999-09-03,4,6,2,Wyeomyia,NA
Molly,1999-09-03,4,6,2,Metriocnemus,NA
Molly,1999-09-03,4,6,2,Fletcherimyia,NA
Molly,1999-09-03,4,6,2,Sarraceniopus,NA
Molly,1999-09-03,4,6,2,Habrotrocha,NA
Molly,1999-09-03,4,6,2,rotvol ml,NA
Molly,1999-09-03,4,6,2,headcap,NA
Molly,1999-09-03,4,6,2,other,NA
Molly,1999-09-03,4,6,2,volume ml,NA
Molly,1999-09-03,4,6,3,Wyeomyia,NA
Molly,1999-09-03,4,6,3,Metriocnemus,NA
Molly,1999-09-03,4,6,3,Fletcherimyia,NA
Molly,1999-09-03,4,6,3,Sarraceniopus,NA
Molly,1999-09-03,4,6,3,Habrotrocha,NA
Molly,1999-09-03,4,6,3,rotvol ml,NA
Molly,1999-09-03,4,6,3,headcap,NA
Molly,1999-09-03,4,6,3,other,NA
Molly,1999-09-03,4,6,3,volume ml,NA
Molly,1999-09-03,4,7,1,Wyeomyia,NA
Molly,1999-09-03,4,7,1,Metriocnemus,NA
Molly,1999-09-03,4,7,1,Fletcherimyia,NA
Molly,1999-09-03,4,7,1,Sarraceniopus,NA
Molly,1999-09-03,4,7,1,Habrotrocha,NA
Molly,1999-09-03,4,7,1,rotvol ml,NA
Molly,1999-09-03,4,7,1,headcap,NA
Molly,1999-09-03,4,7,1,other,NA
Molly,1999-09-03,4,7,1,volume ml,0
Molly,1999-09-03,4,7,2,Wyeomyia,NA
Molly,1999-09-03,4,7,2,Metriocnemus,NA
Molly,1999-09-03,4,7,2,Fletcherimyia,NA
Molly,1999-09-03,4,7,2,Sarraceniopus,NA
Molly,1999-09-03,4,7,2,Habrotrocha,NA
Molly,1999-09-03,4,7,2,rotvol ml,NA
Molly,1999-09-03,4,7,2,headcap,NA
Molly,1999-09-03,4,7,2,other,NA
Molly,1999-09-03,4,7,2,volume ml,NA
Molly,1999-09-03,4,7,3,Wyeomyia,NA
Molly,1999-09-03,4,7,3,Metriocnemus,NA
Molly,1999-09-03,4,7,3,Fletcherimyia,NA
Molly,1999-09-03,4,7,3,Sarraceniopus,NA
Molly,1999-09-03,4,7,3,Habrotrocha,NA
Molly,1999-09-03,4,7,3,rotvol ml,NA
Molly,1999-09-03,4,7,3,headcap,NA
Molly,1999-09-03,4,7,3,other,NA
Molly,1999-09-03,4,7,3,volume ml,NA
Molly,1999-09-03,4,8,1,Wyeomyia,0
Molly,1999-09-03,4,8,1,Metriocnemus,1
Molly,1999-09-03,4,8,1,Fletcherimyia,0
Molly,1999-09-03,4,8,1,Sarraceniopus,0
Molly,1999-09-03,4,8,1,Habrotrocha,38
Molly,1999-09-03,4,8,1,rotvol ml,0.5
Molly,1999-09-03,4,8,1,headcap,0
Molly,1999-09-03,4,8,1,other,0
Molly,1999-09-03,4,8,1,volume ml,0.6
Molly,1999-09-03,4,8,2,Wyeomyia,NA
Molly,1999-09-03,4,8,2,Metriocnemus,NA
Molly,1999-09-03,4,8,2,Fletcherimyia,NA
Molly,1999-09-03,4,8,2,Sarraceniopus,NA
Molly,1999-09-03,4,8,2,Habrotrocha,NA
Molly,1999-09-03,4,8,2,rotvol ml,NA
